File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-09_57_08_wireless.pcap | Start: 2025-02-01T19:54:28-05:00 | End: 2025-02-01T19:54:34-05:00 | Bandwidth/10: 4178.76 bps | TCP: 0 | UDP: 117
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-09_57_10_wired.pcap | Start: 2025-02-01T19:54:34-05:00 | End: 2025-02-01T19:56:02-05:00 | Bandwidth/10: 220777.43 bps | TCP: 3833 | UDP: 111
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-09_58_08_wireless.pcap | Start: 2025-02-01T19:56:02-05:00 | End: 2025-02-01T19:56:08-05:00 | Bandwidth/10: 2215.03 bps | TCP: 0 | UDP: 82
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-09_58_10_wired.pcap | Start: 2025-02-01T19:56:08-05:00 | End: 2025-02-01T19:57:53-05:00 | Bandwidth/10: 180386.31 bps | TCP: 3750 | UDP: 82
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-09_59_08_wireless.pcap | Start: 2025-02-01T19:57:53-05:00 | End: 2025-02-01T19:58:08-05:00 | Bandwidth/10: 1005.95 bps | TCP: 0 | UDP: 99
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-09_59_10_wired.pcap | Start: 2025-02-01T19:58:08-05:00 | End: 2025-02-01T20:00:23-05:00 | Bandwidth/10: 145669.08 bps | TCP: 4061 | UDP: 97
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_00_08_wireless.pcap | Start: 2025-02-01T20:00:23-05:00 | End: 2025-02-01T20:00:35-05:00 | Bandwidth/10: 1106.64 bps | TCP: 0 | UDP: 80
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_00_10_wired.pcap | Start: 2025-02-01T20:00:35-05:00 | End: 2025-02-01T20:02:33-05:00 | Bandwidth/10: 164372.55 bps | TCP: 4234 | UDP: 109
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_01_08_wireless.pcap | Start: 2025-02-01T20:02:33-05:00 | End: 2025-02-01T20:02:39-05:00 | Bandwidth/10: 3085.89 bps | TCP: 0 | UDP: 107
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_01_10_wired.pcap | Start: 2025-02-01T20:02:39-05:00 | End: 2025-02-01T20:04:21-05:00 | Bandwidth/10: 189925.39 bps | TCP: 4004 | UDP: 105
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_02_08_wireless.pcap | Start: 2025-02-01T20:04:21-05:00 | End: 2025-02-01T20:04:33-05:00 | Bandwidth/10: 3221.89 bps | TCP: 10 | UDP: 134
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_02_10_wired.pcap | Start: 2025-02-01T20:04:33-05:00 | End: 2025-02-01T20:06:30-05:00 | Bandwidth/10: 164855.26 bps | TCP: 4063 | UDP: 156
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_03_08_wireless.pcap | Start: 2025-02-01T20:06:30-05:00 | End: 2025-02-01T20:06:36-05:00 | Bandwidth/10: 2416.70 bps | TCP: 0 | UDP: 95
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_03_10_wired.pcap | Start: 2025-02-01T20:06:36-05:00 | End: 2025-02-01T20:08:16-05:00 | Bandwidth/10: 193860.76 bps | TCP: 4025 | UDP: 101
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_04_08_wireless.pcap | Start: 2025-02-01T20:08:16-05:00 | End: 2025-02-01T20:08:30-05:00 | Bandwidth/10: 1034.66 bps | TCP: 5 | UDP: 89
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_04_10_wired.pcap | Start: 2025-02-01T20:08:30-05:00 | End: 2025-02-01T20:10:18-05:00 | Bandwidth/10: 179108.31 bps | TCP: 3906 | UDP: 128
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_05_08_wireless.pcap | Start: 2025-02-01T20:10:18-05:00 | End: 2025-02-01T20:10:24-05:00 | Bandwidth/10: 2365.72 bps | TCP: 0 | UDP: 88
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_05_10_wired.pcap | Start: 2025-02-01T20:10:24-05:00 | End: 2025-02-01T20:12:10-05:00 | Bandwidth/10: 184930.40 bps | TCP: 4035 | UDP: 123
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_06_08_wireless.pcap | Start: 2025-02-01T20:12:10-05:00 | End: 2025-02-01T20:12:16-05:00 | Bandwidth/10: 2252.61 bps | TCP: 0 | UDP: 85
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_06_10_wired.pcap | Start: 2025-02-01T20:12:16-05:00 | End: 2025-02-01T20:14:48-05:00 | Bandwidth/10: 129928.14 bps | TCP: 4235 | UDP: 112
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_07_08_wireless.pcap | Start: 2025-02-01T20:14:48-05:00 | End: 2025-02-01T20:15:03-05:00 | Bandwidth/10: 1698.19 bps | TCP: 0 | UDP: 118
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_07_10_wired.pcap | Start: 2025-02-01T20:15:03-05:00 | End: 2025-02-01T20:16:52-05:00 | Bandwidth/10: 178032.87 bps | TCP: 3905 | UDP: 90
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_08_08_wireless.pcap | Start: 2025-02-01T20:16:52-05:00 | End: 2025-02-01T20:17:06-05:00 | Bandwidth/10: 1047.78 bps | TCP: 0 | UDP: 89
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_08_10_wired.pcap | Start: 2025-02-01T20:17:06-05:00 | End: 2025-02-01T20:19:15-05:00 | Bandwidth/10: 150808.31 bps | TCP: 3926 | UDP: 80
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_09_08_wireless.pcap | Start: 2025-02-01T20:19:15-05:00 | End: 2025-02-01T20:19:21-05:00 | Bandwidth/10: 2552.44 bps | TCP: 0 | UDP: 98
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_09_10_wired.pcap | Start: 2025-02-01T20:19:21-05:00 | End: 2025-02-01T20:22:05-05:00 | Bandwidth/10: 96948.72 bps | TCP: 3726 | UDP: 116
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_10_08_wireless.pcap | Start: 2025-02-01T20:22:05-05:00 | End: 2025-02-01T20:22:11-05:00 | Bandwidth/10: 3895.52 bps | TCP: 0 | UDP: 111
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_10_10_wired.pcap | Start: 2025-02-01T20:22:11-05:00 | End: 2025-02-01T20:23:38-05:00 | Bandwidth/10: 169618.89 bps | TCP: 2853 | UDP: 133
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_11_08_wireless.pcap | Start: 2025-02-01T20:23:38-05:00 | End: 2025-02-01T20:24:06-05:00 | Bandwidth/10: 3489.75 bps | TCP: 125 | UDP: 232
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_11_10_wired.pcap | Start: 2025-02-01T20:24:06-05:00 | End: 2025-02-01T20:26:18-05:00 | Bandwidth/10: 127813.57 bps | TCP: 3637 | UDP: 194
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_12_08_wireless.pcap | Start: 2025-02-01T20:26:18-05:00 | End: 2025-02-01T20:26:33-05:00 | Bandwidth/10: 1399.91 bps | TCP: 12 | UDP: 94
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_12_10_wired.pcap | Start: 2025-02-01T20:26:33-05:00 | End: 2025-02-01T20:28:40-05:00 | Bandwidth/10: 151771.89 bps | TCP: 3989 | UDP: 127
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_13_08_wireless.pcap | Start: 2025-02-01T20:28:40-05:00 | End: 2025-02-01T20:28:54-05:00 | Bandwidth/10: 1776.63 bps | TCP: 9 | UDP: 124
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_13_10_wired.pcap | Start: 2025-02-01T20:28:54-05:00 | End: 2025-02-01T20:31:12-05:00 | Bandwidth/10: 139723.61 bps | TCP: 3889 | UDP: 97
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_14_08_wireless.pcap | Start: 2025-02-01T20:31:12-05:00 | End: 2025-02-01T20:31:18-05:00 | Bandwidth/10: 3204.60 bps | TCP: 15 | UDP: 104
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_14_10_wired.pcap | Start: 2025-02-01T20:31:18-05:00 | End: 2025-02-01T20:33:39-05:00 | Bandwidth/10: 138861.54 bps | TCP: 4182 | UDP: 104
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_15_08_wireless.pcap | Start: 2025-02-01T20:33:39-05:00 | End: 2025-02-01T20:33:45-05:00 | Bandwidth/10: 3741.66 bps | TCP: 0 | UDP: 116
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_15_10_wired.pcap | Start: 2025-02-01T20:33:45-05:00 | End: 2025-02-01T20:35:53-05:00 | Bandwidth/10: 151084.96 bps | TCP: 4070 | UDP: 103
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_16_08_wireless.pcap | Start: 2025-02-01T20:35:53-05:00 | End: 2025-02-01T20:35:59-05:00 | Bandwidth/10: 2303.41 bps | TCP: 4 | UDP: 86
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_16_11_wired.pcap | Start: 2025-02-01T20:35:59-05:00 | End: 2025-02-01T20:37:58-05:00 | Bandwidth/10: 164078.84 bps | TCP: 4035 | UDP: 66
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_17_08_wireless.pcap | Start: 2025-02-01T20:37:58-05:00 | End: 2025-02-01T20:38:04-05:00 | Bandwidth/10: 6366.18 bps | TCP: 0 | UDP: 147
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_17_11_wired.pcap | Start: 2025-02-01T20:38:04-05:00 | End: 2025-02-01T20:39:45-05:00 | Bandwidth/10: 189750.57 bps | TCP: 3927 | UDP: 64
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_18_08_wireless.pcap | Start: 2025-02-01T20:39:45-05:00 | End: 2025-02-01T20:39:51-05:00 | Bandwidth/10: 2073.33 bps | TCP: 0 | UDP: 79
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_18_11_wired.pcap | Start: 2025-02-01T20:39:51-05:00 | End: 2025-02-01T20:41:38-05:00 | Bandwidth/10: 181226.11 bps | TCP: 3959 | UDP: 94
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_19_08_wireless.pcap | Start: 2025-02-01T20:41:38-05:00 | End: 2025-02-01T20:41:44-05:00 | Bandwidth/10: 4374.52 bps | TCP: 0 | UDP: 140
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_19_11_wired.pcap | Start: 2025-02-01T20:41:44-05:00 | End: 2025-02-01T20:43:24-05:00 | Bandwidth/10: 159842.86 bps | TCP: 3121 | UDP: 94
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_20_08_wireless.pcap | Start: 2025-02-01T20:43:24-05:00 | End: 2025-02-01T20:43:30-05:00 | Bandwidth/10: 2413.85 bps | TCP: 0 | UDP: 90
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_20_11_wired.pcap | Start: 2025-02-01T20:43:30-05:00 | End: 2025-02-01T20:45:08-05:00 | Bandwidth/10: 124937.49 bps | TCP: 2628 | UDP: 91
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_21_08_wireless.pcap | Start: 2025-02-01T20:45:08-05:00 | End: 2025-02-01T20:45:14-05:00 | Bandwidth/10: 3783.09 bps | TCP: 0 | UDP: 121
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_21_11_wired.pcap | Start: 2025-02-01T20:45:14-05:00 | End: 2025-02-01T20:47:09-05:00 | Bandwidth/10: 168625.84 bps | TCP: 4049 | UDP: 76
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_22_08_wireless.pcap | Start: 2025-02-01T20:47:09-05:00 | End: 2025-02-01T20:47:21-05:00 | Bandwidth/10: 1893.81 bps | TCP: 0 | UDP: 107
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_22_11_wired.pcap | Start: 2025-02-01T20:47:21-05:00 | End: 2025-02-01T20:49:25-05:00 | Bandwidth/10: 157443.36 bps | TCP: 4136 | UDP: 75
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_23_08_wireless.pcap | Start: 2025-02-01T20:49:25-05:00 | End: 2025-02-01T20:49:31-05:00 | Bandwidth/10: 3804.01 bps | TCP: 0 | UDP: 123
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_23_11_wired.pcap | Start: 2025-02-01T20:49:31-05:00 | End: 2025-02-01T20:51:25-05:00 | Bandwidth/10: 169318.83 bps | TCP: 4004 | UDP: 73
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_24_08_wireless.pcap | Start: 2025-02-01T20:51:25-05:00 | End: 2025-02-01T20:51:31-05:00 | Bandwidth/10: 3347.81 bps | TCP: 0 | UDP: 103
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_24_11_wired.pcap | Start: 2025-02-01T20:51:31-05:00 | End: 2025-02-01T21:52:40-05:00 | Bandwidth/10: 69957.44 bps | TCP: 64039 | UDP: 3422
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_25_08_wireless.pcap | Start: 2025-02-01T21:52:40-05:00 | End: 2025-02-01T21:52:47-05:00 | Bandwidth/10: 4339.13 bps | TCP: 0 | UDP: 139
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_25_11_wired.pcap | Start: 2025-02-01T21:52:47-05:00 | End: 2025-02-01T21:54:50-05:00 | Bandwidth/10: 157057.54 bps | TCP: 3931 | UDP: 69
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_26_08_wireless.pcap | Start: 2025-02-01T21:54:50-05:00 | End: 2025-02-01T21:55:02-05:00 | Bandwidth/10: 2329.57 bps | TCP: 26 | UDP: 115
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_26_11_wired.pcap | Start: 2025-02-01T21:55:02-05:00 | End: 2025-02-01T21:57:27-05:00 | Bandwidth/10: 134104.19 bps | TCP: 4084 | UDP: 120
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_27_08_wireless.pcap | Start: 2025-02-01T21:57:27-05:00 | End: 2025-02-01T21:58:01-05:00 | Bandwidth/10: 1045.47 bps | TCP: 39 | UDP: 146
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_27_11_wired.pcap | Start: 2025-02-01T21:58:01-05:00 | End: 2025-02-01T22:02:02-05:00 | Bandwidth/10: 82409.66 bps | TCP: 4846 | UDP: 112
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_28_08_wireless.pcap | Start: 2025-02-01T22:02:02-05:00 | End: 2025-02-01T22:02:17-05:00 | Bandwidth/10: 1066.37 bps | TCP: 7 | UDP: 100
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_28_11_wired.pcap | Start: 2025-02-01T22:02:17-05:00 | End: 2025-02-01T22:04:36-05:00 | Bandwidth/10: 140083.91 bps | TCP: 4248 | UDP: 101
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_29_08_wireless.pcap | Start: 2025-02-01T22:04:36-05:00 | End: 2025-02-01T22:04:42-05:00 | Bandwidth/10: 4112.00 bps | TCP: 13 | UDP: 128
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_29_11_wired.pcap | Start: 2025-02-01T22:04:42-05:00 | End: 2025-02-01T22:06:43-05:00 | Bandwidth/10: 149940.39 bps | TCP: 3737 | UDP: 74
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_30_08_wireless.pcap | Start: 2025-02-01T22:06:43-05:00 | End: 2025-02-01T22:06:49-05:00 | Bandwidth/10: 2321.13 bps | TCP: 0 | UDP: 89
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_30_11_wired.pcap | Start: 2025-02-01T22:06:49-05:00 | End: 2025-02-01T22:08:57-05:00 | Bandwidth/10: 153318.48 bps | TCP: 3734 | UDP: 81
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_31_08_wireless.pcap | Start: 2025-02-01T22:08:57-05:00 | End: 2025-02-01T22:09:03-05:00 | Bandwidth/10: 3757.92 bps | TCP: 0 | UDP: 120
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_31_11_wired.pcap | Start: 2025-02-01T22:09:03-05:00 | End: 2025-02-01T22:10:46-05:00 | Bandwidth/10: 175658.16 bps | TCP: 3608 | UDP: 83
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_32_08_wireless.pcap | Start: 2025-02-01T22:10:46-05:00 | End: 2025-02-01T22:10:52-05:00 | Bandwidth/10: 5329.56 bps | TCP: 4 | UDP: 115
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_32_11_wired.pcap | Start: 2025-02-01T22:10:52-05:00 | End: 2025-02-01T22:12:42-05:00 | Bandwidth/10: 177001.06 bps | TCP: 4014 | UDP: 111
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_33_08_wireless.pcap | Start: 2025-02-01T22:12:42-05:00 | End: 2025-02-01T22:12:48-05:00 | Bandwidth/10: 3743.90 bps | TCP: 0 | UDP: 122
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_33_11_wired.pcap | Start: 2025-02-01T22:12:48-05:00 | End: 2025-02-01T22:14:29-05:00 | Bandwidth/10: 191174.32 bps | TCP: 3961 | UDP: 61
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_34_08_wireless.pcap | Start: 2025-02-01T22:14:29-05:00 | End: 2025-02-01T22:14:35-05:00 | Bandwidth/10: 2646.52 bps | TCP: 0 | UDP: 101
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_34_11_wired.pcap | Start: 2025-02-01T22:14:35-05:00 | End: 2025-02-01T22:16:53-05:00 | Bandwidth/10: 141369.53 bps | TCP: 3965 | UDP: 344
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_35_08_wireless.pcap | Start: 2025-02-01T22:16:53-05:00 | End: 2025-02-01T22:16:59-05:00 | Bandwidth/10: 3840.81 bps | TCP: 0 | UDP: 122
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_35_11_wired.pcap | Start: 2025-02-01T22:16:59-05:00 | End: 2025-02-01T22:18:44-05:00 | Bandwidth/10: 181577.21 bps | TCP: 3927 | UDP: 90
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_36_08_wireless.pcap | Start: 2025-02-01T22:18:44-05:00 | End: 2025-02-01T22:18:51-05:00 | Bandwidth/10: 2208.57 bps | TCP: 0 | UDP: 85
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_36_11_wired.pcap | Start: 2025-02-01T22:18:51-05:00 | End: 2025-02-01T22:21:21-05:00 | Bandwidth/10: 128856.58 bps | TCP: 4093 | UDP: 86
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_37_08_wireless.pcap | Start: 2025-02-01T22:21:21-05:00 | End: 2025-02-01T22:21:34-05:00 | Bandwidth/10: 2467.76 bps | TCP: 0 | UDP: 148
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_37_11_wired.pcap | Start: 2025-02-01T22:21:34-05:00 | End: 2025-02-01T22:23:52-05:00 | Bandwidth/10: 138474.24 bps | TCP: 3882 | UDP: 82
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_38_08_wireless.pcap | Start: 2025-02-01T22:23:52-05:00 | End: 2025-02-01T22:23:58-05:00 | Bandwidth/10: 3213.92 bps | TCP: 0 | UDP: 105
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_38_11_wired.pcap | Start: 2025-02-01T22:23:58-05:00 | End: 2025-02-01T22:26:03-05:00 | Bandwidth/10: 154969.40 bps | TCP: 3790 | UDP: 61
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_39_08_wireless.pcap | Start: 2025-02-01T22:26:03-05:00 | End: 2025-02-01T22:26:16-05:00 | Bandwidth/10: 2852.53 bps | TCP: 0 | UDP: 175
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_39_11_wired.pcap | Start: 2025-02-01T22:26:16-05:00 | End: 2025-02-01T22:28:15-05:00 | Bandwidth/10: 173200.09 bps | TCP: 4050 | UDP: 89
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_40_09_wireless.pcap | Start: 2025-02-01T22:28:15-05:00 | End: 2025-02-01T22:28:21-05:00 | Bandwidth/10: 2933.13 bps | TCP: 0 | UDP: 100
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_40_11_wired.pcap | Start: 2025-02-01T22:28:21-05:00 | End: 2025-02-01T22:30:19-05:00 | Bandwidth/10: 164134.81 bps | TCP: 3876 | UDP: 87
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_41_09_wireless.pcap | Start: 2025-02-01T22:30:19-05:00 | End: 2025-02-01T22:30:50-05:00 | Bandwidth/10: 2757.26 bps | TCP: 95 | UDP: 202
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_41_11_wired.pcap | Start: 2025-02-01T22:30:50-05:00 | End: 2025-02-01T22:32:37-05:00 | Bandwidth/10: 164838.72 bps | TCP: 3683 | UDP: 119
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_42_09_wireless.pcap | Start: 2025-02-01T22:32:37-05:00 | End: 2025-02-01T22:32:43-05:00 | Bandwidth/10: 3804.06 bps | TCP: 38 | UDP: 99
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_42_11_wired.pcap | Start: 2025-02-01T22:32:43-05:00 | End: 2025-02-01T22:34:51-05:00 | Bandwidth/10: 151967.76 bps | TCP: 4040 | UDP: 144
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_43_09_wireless.pcap | Start: 2025-02-01T22:34:51-05:00 | End: 2025-02-01T22:34:57-05:00 | Bandwidth/10: 4651.72 bps | TCP: 10 | UDP: 142
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_43_11_wired.pcap | Start: 2025-02-01T22:34:57-05:00 | End: 2025-02-01T22:37:00-05:00 | Bandwidth/10: 164974.28 bps | TCP: 4130 | UDP: 120
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_44_09_wireless.pcap | Start: 2025-02-01T22:37:00-05:00 | End: 2025-02-01T22:37:14-05:00 | Bandwidth/10: 1158.79 bps | TCP: 13 | UDP: 92
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_44_11_wired.pcap | Start: 2025-02-01T22:37:14-05:00 | End: 2025-02-01T22:39:10-05:00 | Bandwidth/10: 159373.25 bps | TCP: 3790 | UDP: 99
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_45_09_wireless.pcap | Start: 2025-02-01T22:39:10-05:00 | End: 2025-02-01T22:39:16-05:00 | Bandwidth/10: 3816.71 bps | TCP: 5 | UDP: 122
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_45_11_wired.pcap | Start: 2025-02-01T22:39:16-05:00 | End: 2025-02-01T22:41:09-05:00 | Bandwidth/10: 171345.73 bps | TCP: 3936 | UDP: 99
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_46_09_wireless.pcap | Start: 2025-02-01T22:41:09-05:00 | End: 2025-02-01T22:41:15-05:00 | Bandwidth/10: 2689.13 bps | TCP: 0 | UDP: 95
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_46_11_wired.pcap | Start: 2025-02-01T22:41:15-05:00 | End: 2025-02-01T22:43:06-05:00 | Bandwidth/10: 173935.22 bps | TCP: 3953 | UDP: 87
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_47_09_wireless.pcap | Start: 2025-02-01T22:43:06-05:00 | End: 2025-02-01T22:43:21-05:00 | Bandwidth/10: 2770.44 bps | TCP: 6 | UDP: 149
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_47_11_wired.pcap | Start: 2025-02-01T22:43:21-05:00 | End: 2025-02-01T22:45:05-05:00 | Bandwidth/10: 187077.12 bps | TCP: 3949 | UDP: 86
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_48_09_wireless.pcap | Start: 2025-02-01T22:45:05-05:00 | End: 2025-02-01T22:45:11-05:00 | Bandwidth/10: 2991.50 bps | TCP: 0 | UDP: 107
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_48_11_wired.pcap | Start: 2025-02-01T22:45:11-05:00 | End: 2025-02-01T22:47:28-05:00 | Bandwidth/10: 140529.55 bps | TCP: 3985 | UDP: 106
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_49_09_wireless.pcap | Start: 2025-02-01T22:47:28-05:00 | End: 2025-02-01T22:47:43-05:00 | Bandwidth/10: 1631.97 bps | TCP: 0 | UDP: 136
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_49_11_wired.pcap | Start: 2025-02-01T22:47:43-05:00 | End: 2025-02-01T22:49:24-05:00 | Bandwidth/10: 192228.86 bps | TCP: 3938 | UDP: 96
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_50_09_wireless.pcap | Start: 2025-02-01T22:49:24-05:00 | End: 2025-02-01T22:49:39-05:00 | Bandwidth/10: 1550.84 bps | TCP: 0 | UDP: 117
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_50_11_wired.pcap | Start: 2025-02-01T22:49:39-05:00 | End: 2025-02-01T22:51:46-05:00 | Bandwidth/10: 152416.37 bps | TCP: 4152 | UDP: 110
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_51_09_wireless.pcap | Start: 2025-02-01T22:51:46-05:00 | End: 2025-02-01T22:51:53-05:00 | Bandwidth/10: 3821.05 bps | TCP: 0 | UDP: 125
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_51_11_wired.pcap | Start: 2025-02-01T22:51:53-05:00 | End: 2025-02-01T22:53:46-05:00 | Bandwidth/10: 171659.40 bps | TCP: 4036 | UDP: 139
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_52_10_wireless.pcap | Start: 2025-02-01T22:53:46-05:00 | End: 2025-02-01T22:53:52-05:00 | Bandwidth/10: 3804.64 bps | TCP: 0 | UDP: 109
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_52_11_wired.pcap | Start: 2025-02-01T22:53:52-05:00 | End: 2025-02-01T22:55:45-05:00 | Bandwidth/10: 171179.36 bps | TCP: 3913 | UDP: 112
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_53_11_wired.pcap | Start: 2025-02-01T22:55:45-05:00 | End: 2025-02-01T22:58:00-05:00 | Bandwidth/10: 142702.89 bps | TCP: 3962 | UDP: 99
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_53_11_wireless.pcap | Start: 2025-02-01T22:58:00-05:00 | End: 2025-02-01T22:58:19-05:00 | Bandwidth/10: 1623.17 bps | TCP: 0 | UDP: 148
File: /home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_54_11_wired.pcap | Start: 2025-02-01T22:58:19-05:00 | End: 2025-02-01T23:00:26-05:00 | Bandwidth/10: 152223.55 bps | TCP: 3893 | UDP: 99
